#source: https://catalogue.data.govt.nz/dataset/marine-litter-2018-2019
SurveyArea,SurveyDate,SurveyId,Region,MonitoringSite,SurveyLengthMeters,AboveHighTideMeters,BelowHighTideMeters,SurveyStartDateTime,SurveyEndDateTime,TotalNumberOfCitizenScientists,AuditStartDateTime,AuditEndDateTime,NumberOfAuditors,LitterCategory,LitterItem,Count,Weight,WeightConfidence,Grade,SurveyAreaLatitudeStart,SurveyAreaLongitudeStart,SurveyAreaLatitudeEnd,SurveyAreaLongitudeEnd
Tahunanui Beach Rocks Road,2019-04-06,94,Nelson,Tahunanui Beach (Rocks Road),100,10,10,4/6/2019 3:00:00 PM,4/6/2019 4:05:00 PM,7,4/6/2019 4:20:00 PM,4/6/2019 4:48:00 PM,7,Plastic,Food wrappers,23,7,Low,N/A,-41.27906,173.25154,-41.27894,173.25035
Tahunanui Beach Rocks Road,2019-04-06,94,Nelson,Tahunanui Beach (Rocks Road),100,10,10,4/6/2019 3:00:00 PM,4/6/2019 4:05:00 PM,7,4/6/2019 4:20:00 PM,4/6/2019 4:48:00 PM,7,Plastic,Bottle caps & lids,4,4,High,N/A,-41.27906,173.25154,-41.27894,173.25035
Tahunanui Beach Rocks Road,2019-04-06,94,Nelson,Tahunanui Beach (Rocks Road),100,10,10,4/6/2019 3:00:00 PM,4/6/2019 4:05:00 PM,7,4/6/2019 4:20:00 PM,4/6/2019 4:48:00 PM,7,Glass & ceramic,Glass or ceramic fragments,1,1,Low,N/A,-41.27906,173.25154,-41.27894,173.25035
Tahunanui Beach Rocks Road,2019-04-06,94,Nelson,Tahunanui Beach (Rocks Road),100,10,10,4/6/2019 3:00:00 PM,4/6/2019 4:05:00 PM,7,4/6/2019 4:20:00 PM,4/6/2019 4:48:00 PM,7,Plastic,Bottle neck rings,2,1,Low,N/A,-41.27906,173.25154,-41.27894,173.25035
Tahunanui Beach Rocks Road,2019-04-06,94,Nelson,Tahunanui Beach (Rocks Road),100,10,10,4/6/2019 3:00:00 PM,4/6/2019 4:05:00 PM,7,4/6/2019 4:20:00 PM,4/6/2019 4:48:00 PM,7,Plastic,Lollipop sticks & cotton buds,3,1,Low,N/A,-41.27906,173.25154,-41.27894,173.25035
Tahunanui Beach Rocks Road,2019-04-06,94,Nelson,Tahunanui Beach (Rocks Road),100,10,10,4/6/2019 3:00:00 PM,4/6/2019 4:05:00 PM,7,4/6/2019 4:20:00 PM,4/6/2019 4:48:00 PM,7,Plastic,Rope,6,2,Low,N/A,-41.27906,173.25154,-41.27894,173.25035
Tahunanui Beach Rocks Road,2019-04-06,94,Nelson,Tahunanui Beach (Rocks Road),100,10,10,4/6/2019 3:00:00 PM,4/6/2019 4:05:00 PM,7,4/6/2019 4:20:00 PM,4/6/2019 4:48:00 PM,7,Plastic,Fishing line,1,1,Low,N/A,-41.27906,173.25154,-41.27894,173.25035
Tahunanui Beach Rocks Road,2019-04-06,94,Nelson,Tahunanui Beach (Rocks Road),100,10,10,4/6/2019 3:00:00 PM,4/6/2019 4:05:00 PM,7,4/6/2019 4:20:00 PM,4/6/2019 4:48:00 PM,7,Plastic,Straws,1,5,Low,N/A,-41.27906,173.25154,-41.27894,173.25035
"Tahunanui Beach Rocks Road,2019-04-06,94,Nelson,Tahunanui Beach (Rocks Road),100,10,10,4/6/2019 3:00:00 PM,4/6/2019 4:05:00 PM,7,4/6/2019 4:20:00 PM,4/6/2019 4:48:00 PM,7,Metal,""Bottle caps, lids & pull tabs"",1,3,High,N/A,-41.27906,173.25154,-41.27894,173.25035"
Tahunanui Beach Rocks Road,2019-04-06,94,Nelson,Tahunanui Beach (Rocks Road),100,10,10,4/6/2019 3:00:00 PM,4/6/2019 4:05:00 PM,7,4/6/2019 4:20:00 PM,4/6/2019 4:48:00 PM,7,Wood,Corks,1,9,High,N/A,-41.27906,173.25154,-41.27894,173.25035
Tahunanui Beach Rocks Road,2019-04-06,94,Nelson,Tahunanui Beach (Rocks Road),100,10,10,4/6/2019 3:00:00 PM,4/6/2019 4:05:00 PM,7,4/6/2019 4:20:00 PM,4/6/2019 4:48:00 PM,7,Other,Sanitary items,1,0,N/A,N/A,-41.27906,173.25154,-41.27894,173.25035
Tahunanui Beach Rocks Road,2019-04-06,94,Nelson,Tahunanui Beach (Rocks Road),100,10,10,4/6/2019 3:00:00 PM,4/6/2019 4:05:00 PM,7,4/6/2019 4:20:00 PM,4/6/2019 4:48:00 PM,7,Plastic,Food containers,1,1,Low,N/A,-41.27906,173.25154,-41.27894,173.25035
Tahunanui Beach Rocks Road,2019-04-06,94,Nelson,Tahunanui Beach (Rocks Road),100,10,10,4/6/2019 3:00:00 PM,4/6/2019 4:05:00 PM,7,4/6/2019 4:20:00 PM,4/6/2019 4:48:00 PM,7,Plastic,Cable ties & zip ties,1,1,Low,N/A,-41.27906,173.25154,-41.27894,173.25035
Tahunanui Beach Rocks Road,2019-04-06,94,Nelson,Tahunanui Beach (Rocks Road),100,10,10,4/6/2019 3:00:00 PM,4/6/2019 4:05:00 PM,7,4/6/2019 4:20:00 PM,4/6/2019 4:48:00 PM,7,Foamed Plastic,Unidentifiable foamed plastic fragments,111,32,High,N/A,-41.27906,173.25154,-41.27894,173.25035
Tahunanui Beach Rocks Road,2019-04-06,94,Nelson,Tahunanui Beach (Rocks Road),100,10,10,4/6/2019 3:00:00 PM,4/6/2019 4:05:00 PM,7,4/6/2019 4:20:00 PM,4/6/2019 4:48:00 PM,7,Wood,Processed timber & pallet crates,22,429,High,N/A,-41.27906,173.25154,-41.27894,173.25035
Tahunanui Beach Rocks Road,2019-04-06,94,Nelson,Tahunanui Beach (Rocks Road),100,10,10,4/6/2019 3:00:00 PM,4/6/2019 4:05:00 PM,7,4/6/2019 4:20:00 PM,4/6/2019 4:48:00 PM,7,Rubber,Unidentifiable rubber fragments,3,2,High,N/A,-41.27906,173.25154,-41.27894,173.25035
Tahunanui Beach Rocks Road,2019-04-06,94,Nelson,Tahunanui Beach (Rocks Road),100,10,10,4/6/2019 3:00:00 PM,4/6/2019 4:05:00 PM,7,4/6/2019 4:20:00 PM,4/6/2019 4:48:00 PM,7,Foamed Plastic,Polystyrene insulation or packaging,82,1,Low,N/A,-41.27906,173.25154,-41.27894,173.25035
Taumanu Reserve,2019-04-16,128,Auckland,Rothesey,100,7,10,4/16/2019 11:18:00 AM,4/16/2019 12:34:00 PM,10,4/16/2019 1:24:00 PM,4/16/2019 1:52:00 PM,5,Plastic,Resin pellets,1,0,N/A,B,-36.92521,174.77344,-36.92566,174.7745
Taumanu Reserve,2019-04-16,128,Auckland,Rothesey,100,7,10,4/16/2019 11:18:00 AM,4/16/2019 12:34:00 PM,10,4/16/2019 1:24:00 PM,4/16/2019 1:52:00 PM,5,Metal,Foil wrappers,4,1,High,N/A,-36.92521,174.77344,-36.92566,174.7745
Taumanu Reserve,2019-04-16,128,Auckland,Rothesey,100,7,10,4/16/2019 11:18:00 AM,4/16/2019 12:34:00 PM,10,4/16/2019 1:24:00 PM,4/16/2019 1:52:00 PM,5,Foamed Plastic,Polystyrene cups or food packs,16,2,High,N/A,-36.92521,174.77344,-36.92566,174.7745
Taumanu Reserve,2019-04-16,128,Auckland,Rothesey,100,7,10,4/16/2019 11:18:00 AM,4/16/2019 12:34:00 PM,10,4/16/2019 1:24:00 PM,4/16/2019 1:52:00 PM,5,Plastic,Rope,1,1,High,N/A,-36.92521,174.77344,-36.92566,174.7745
Taumanu Reserve,2019-04-16,128,Auckland,Rothesey,100,7,10,4/16/2019 11:18:00 AM,4/16/2019 12:34:00 PM,10,4/16/2019 1:24:00 PM,4/16/2019 1:52:00 PM,5,Metal,Unidentifiable metal fragments,1,22,High,N/A,-36.92521,174.77344,-36.92566,174.7745
Taumanu Reserve,2019-04-16,128,Auckland,Rothesey,100,7,10,4/16/2019 11:18:00 AM,4/16/2019 12:34:00 PM,10,4/16/2019 1:24:00 PM,4/16/2019 1:52:00 PM,5,Wood,Processed timber & pallet crates,3,19,High,N/A,-36.92521,174.77344,-36.92566,174.7745
Taumanu Reserve,2019-04-16,128,Auckland,Rothesey,100,7,10,4/16/2019 11:18:00 AM,4/16/2019 12:34:00 PM,10,4/16/2019 1:24:00 PM,4/16/2019 1:52:00 PM,5,Plastic,Unidentifiable hard plastic fragments,49,29,High,N/A,-36.92521,174.77344,-36.92566,174.7745
Taumanu Reserve,2019-04-16,128,Auckland,Rothesey,100,7,10,4/16/2019 11:18:00 AM,4/16/2019 12:34:00 PM,10,4/16/2019 1:24:00 PM,4/16/2019 1:52:00 PM,5,Plastic,Bottle caps & lids,7,12,High,N/A,-36.92521,174.77344,-36.92566,174.7745
Taumanu Reserve,2019-04-16,128,Auckland,Rothesey,100,7,10,4/16/2019 11:18:00 AM,4/16/2019 12:34:00 PM,10,4/16/2019 1:24:00 PM,4/16/2019 1:52:00 PM,5,Plastic,Food wrappers,24,22,Low,N/A,-36.92521,174.77344,-36.92566,174.7745
Taumanu Reserve,2019-04-16,128,Auckland,Rothesey,100,7,10,4/16/2019 11:18:00 AM,4/16/2019 12:34:00 PM,10,4/16/2019 1:24:00 PM,4/16/2019 1:52:00 PM,5,Rubber,Unidentifiable rubber fragments,1,1,Low,N/A,-36.92521,174.77344,-36.92566,174.7745
Taumanu Reserve,2019-04-16,128,Auckland,Rothesey,100,7,10,4/16/2019 11:18:00 AM,4/16/2019 12:34:00 PM,10,4/16/2019 1:24:00 PM,4/16/2019 1:52:00 PM,5,Plastic,Strapping bands,1,1,High,N/A,-36.92521,174.77344,-36.92566,174.7745
Taumanu Reserve,2019-04-16,128,Auckland,Rothesey,100,7,10,4/16/2019 11:18:00 AM,4/16/2019 12:34:00 PM,10,4/16/2019 1:24:00 PM,4/16/2019 1:52:00 PM,5,Plastic,Straws,1,1,Low,N/A,-36.92521,174.77344,-36.92566,174.7745
"Taumanu Reserve,2019-04-16,128,Auckland,Rothesey,100,7,10,4/16/2019 11:18:00 AM,4/16/2019 12:34:00 PM,10,4/16/2019 1:24:00 PM,4/16/2019 1:52:00 PM,5,Plastic,""Cigarettes, butts & filters"",118,15,Low,N/A,-36.92521,174.77344,-36.92566,174.7745"
Taumanu Reserve,2019-04-16,128,Auckland,Rothesey,100,7,10,4/16/2019 11:18:00 AM,4/16/2019 12:34:00 PM,10,4/16/2019 1:24:00 PM,4/16/2019 1:52:00 PM,5,Plastic,Bottle neck rings,2,6,High,N/A,-36.92521,174.77344,-36.92566,174.7745
Taumanu Reserve,2019-04-16,128,Auckland,Rothesey,100,7,10,4/16/2019 11:18:00 AM,4/16/2019 12:34:00 PM,10,4/16/2019 1:24:00 PM,4/16/2019 1:52:00 PM,5,Cloth,Other cloth (including rags),4,77,Low,N/A,-36.92521,174.77344,-36.92566,174.7745
Taumanu Reserve,2019-04-16,128,Auckland,Rothesey,100,7,10,4/16/2019 11:18:00 AM,4/16/2019 12:34:00 PM,10,4/16/2019 1:24:00 PM,4/16/2019 1:52:00 PM,5,Glass & ceramic,Construction material,2,248,High,N/A,-36.92521,174.77344,-36.92566,174.7745
Taumanu Reserve,2019-04-16,128,Auckland,Rothesey,100,7,10,4/16/2019 11:18:00 AM,4/16/2019 12:34:00 PM,10,4/16/2019 1:24:00 PM,4/16/2019 1:52:00 PM,5,Other,Sanitary items,2,0,N/A,N/A,-36.92521,174.77344,-36.92566,174.7745
Taumanu Reserve,2019-04-16,128,Auckland,Rothesey,100,7,10,4/16/2019 11:18:00 AM,4/16/2019 12:34:00 PM,10,4/16/2019 1:24:00 PM,4/16/2019 1:52:00 PM,5,Foamed Plastic,Foam sponge,1,1,Low,N/A,-36.92521,174.77344,-36.92566,174.7745
Taumanu Reserve,2019-04-16,128,Auckland,Rothesey,100,7,10,4/16/2019 11:18:00 AM,4/16/2019 12:34:00 PM,10,4/16/2019 1:24:00 PM,4/16/2019 1:52:00 PM,5,Plastic,Lollipop sticks & cotton buds,7,2,Low,N/A,-36.92521,174.77344,-36.92566,174.7745
Taumanu Reserve,2019-04-16,128,Auckland,Rothesey,100,7,10,4/16/2019 11:18:00 AM,4/16/2019 12:34:00 PM,10,4/16/2019 1:24:00 PM,4/16/2019 1:52:00 PM,5,Foamed Plastic,Unidentifiable foamed plastic fragments,6,2,Low,N/A,-36.92521,174.77344,-36.92566,174.7745
Taumanu Reserve,2019-04-16,128,Auckland,Rothesey,100,7,10,4/16/2019 11:18:00 AM,4/16/2019 12:34:00 PM,10,4/16/2019 1:24:00 PM,4/16/2019 1:52:00 PM,5,Glass & ceramic,Glass or ceramic fragments,3,9,High,N/A,-36.92521,174.77344,-36.92566,174.7745
Taumanu Reserve,2019-04-16,128,Auckland,Rothesey,100,7,10,4/16/2019 11:18:00 AM,4/16/2019 12:34:00 PM,10,4/16/2019 1:24:00 PM,4/16/2019 1:52:00 PM,5,Plastic,Plastic utensils,1,1,High,N/A,-36.92521,174.77344,-36.92566,174.7745
Taumanu Reserve,2019-04-16,128,Auckland,Rothesey,100,7,10,4/16/2019 11:18:00 AM,4/16/2019 12:34:00 PM,10,4/16/2019 1:24:00 PM,4/16/2019 1:52:00 PM,5,Paper & cardboard,Paper,3,1,Low,N/A,-36.92521,174.77344,-36.92566,174.7745
"Taumanu Reserve,2019-04-16,128,Auckland,Rothesey,100,7,10,4/16/2019 11:18:00 AM,4/16/2019 12:34:00 PM,10,4/16/2019 1:24:00 PM,4/16/2019 1:52:00 PM,5,Rubber,""Balloons, tennis balls, footballs, dog toys etc"",2,1,Low,N/A,-36.92521,174.77344,-36.92566,174.7745"
Waikanae Beach,2018-07-29,39,Gisborne,Waikanae Beach,100,10,10,7/29/2018 2:30:00 PM,7/29/2018 3:00:00 PM,15,7/29/2018 3:00:00 PM,7/29/2018 3:30:00 PM,15,Plastic,Bottle caps & lids,8,15,High,N/A,-38.67136,178.01718,-38.67157,178.01832
Waikanae Beach,2018-07-29,39,Gisborne,Waikanae Beach,100,10,10,7/29/2018 2:30:00 PM,7/29/2018 3:00:00 PM,15,7/29/2018 3:00:00 PM,7/29/2018 3:30:00 PM,15,Wood,Processed timber & pallet crates,3,574,High,N/A,-38.67136,178.01718,-38.67157,178.01832
Waikanae Beach,2018-07-29,39,Gisborne,Waikanae Beach,100,10,10,7/29/2018 2:30:00 PM,7/29/2018 3:00:00 PM,15,7/29/2018 3:00:00 PM,7/29/2018 3:30:00 PM,15,Rubber,Unidentifiable rubber fragments,1,0,High,N/A,-38.67136,178.01718,-38.67157,178.01832
Waikanae Beach,2018-07-29,39,Gisborne,Waikanae Beach,100,10,10,7/29/2018 2:30:00 PM,7/29/2018 3:00:00 PM,15,7/29/2018 3:00:00 PM,7/29/2018 3:30:00 PM,15,Rubber,Tyres,2,1230,Low,N/A,-38.67136,178.01718,-38.67157,178.01832
Waikanae Beach,2018-07-29,39,Gisborne,Waikanae Beach,100,10,10,7/29/2018 2:30:00 PM,7/29/2018 3:00:00 PM,15,7/29/2018 3:00:00 PM,7/29/2018 3:30:00 PM,15,Rubber,Rubber footwear,1,77,High,N/A,-38.67136,178.01718,-38.67157,178.01832
"Waikanae Beach,2018-07-29,39,Gisborne,Waikanae Beach,100,10,10,7/29/2018 2:30:00 PM,7/29/2018 3:00:00 PM,15,7/29/2018 3:00:00 PM,7/29/2018 3:30:00 PM,15,Rubber,""Balloons, tennis balls, footballs, dog toys etc"",1,52,High,N/A,-38.67136,178.01718,-38.67157,178.01832"
"Waikanae Beach,2018-07-29,39,Gisborne,Waikanae Beach,100,10,10,7/29/2018 2:30:00 PM,7/29/2018 3:00:00 PM,15,7/29/2018 3:00:00 PM,7/29/2018 3:30:00 PM,15,Metal,""Wire, wire mesh & barbed wire"",1,239,High,N/A,-38.67136,178.01718,-38.67157,178.01832"
"Waikanae Beach,2018-07-29,39,Gisborne,Waikanae Beach,100,10,10,7/29/2018 2:30:00 PM,7/29/2018 3:00:00 PM,15,7/29/2018 3:00:00 PM,7/29/2018 3:30:00 PM,15,Metal,""Bottle caps, lids & pull tabs"",1,2,High,N/A,-38.67136,178.01718,-38.67157,178.01832"
Waikanae Beach,2018-07-29,39,Gisborne,Waikanae Beach,100,10,10,7/29/2018 2:30:00 PM,7/29/2018 3:00:00 PM,15,7/29/2018 3:00:00 PM,7/29/2018 3:30:00 PM,15,Glass & ceramic,Glass or ceramic fragments,129,1952,High,N/A,-38.67136,178.01718,-38.67157,178.01832
Waikanae Beach,2018-07-29,39,Gisborne,Waikanae Beach,100,10,10,7/29/2018 2:30:00 PM,7/29/2018 3:00:00 PM,15,7/29/2018 3:00:00 PM,7/29/2018 3:30:00 PM,15,Glass & ceramic,Construction material,51,1590,High,N/A,-38.67136,178.01718,-38.67157,178.01832
Waikanae Beach,2018-07-29,39,Gisborne,Waikanae Beach,100,10,10,7/29/2018 2:30:00 PM,7/29/2018 3:00:00 PM,15,7/29/2018 3:00:00 PM,7/29/2018 3:30:00 PM,15,Wood,Other (specify),1,0,High,N/A,-38.67136,178.01718,-38.67157,178.01832
Waikanae Beach,2018-07-29,39,Gisborne,Waikanae Beach,100,10,10,7/29/2018 2:30:00 PM,7/29/2018 3:00:00 PM,15,7/29/2018 3:00:00 PM,7/29/2018 3:30:00 PM,15,Foamed Plastic,Unidentifiable foamed plastic fragments,80,117,High,N/A,-38.67136,178.01718,-38.67157,178.01832
Waikanae Beach,2018-07-29,39,Gisborne,Waikanae Beach,100,10,10,7/29/2018 2:30:00 PM,7/29/2018 3:00:00 PM,15,7/29/2018 3:00:00 PM,7/29/2018 3:30:00 PM,15,Plastic,Unidentifiable hard plastic fragments,27,43,Low,N/A,-38.67136,178.01718,-38.67157,178.01832
"Waikanae Beach,2018-07-29,39,Gisborne,Waikanae Beach,100,10,10,7/29/2018 2:30:00 PM,7/29/2018 3:00:00 PM,15,7/29/2018 3:00:00 PM,7/29/2018 3:30:00 PM,15,Plastic,""Toys, balls & party poppers"",5,4,High,N/A,-38.67136,178.01718,-38.67157,178.01832"
Waikanae Beach,2018-07-29,39,Gisborne,Waikanae Beach,100,10,10,7/29/2018 2:30:00 PM,7/29/2018 3:00:00 PM,15,7/29/2018 3:00:00 PM,7/29/2018 3:30:00 PM,15,Plastic,Straws,5,5,High,N/A,-38.67136,178.01718,-38.67157,178.01832
Waikanae Beach,2018-07-29,39,Gisborne,Waikanae Beach,100,10,10,7/29/2018 2:30:00 PM,7/29/2018 3:00:00 PM,15,7/29/2018 3:00:00 PM,7/29/2018 3:30:00 PM,15,Plastic,Resin pellets,1,0,N/A,A,-38.67136,178.01718,-38.67157,178.01832
Waikanae Beach,2018-07-29,39,Gisborne,Waikanae Beach,100,10,10,7/29/2018 2:30:00 PM,7/29/2018 3:00:00 PM,15,7/29/2018 3:00:00 PM,7/29/2018 3:30:00 PM,15,Plastic,Lollipop sticks & cotton buds,22,8,High,N/A,-38.67136,178.01718,-38.67157,178.01832
Waikanae Beach,2018-07-29,39,Gisborne,Waikanae Beach,100,10,10,7/29/2018 2:30:00 PM,7/29/2018 3:00:00 PM,15,7/29/2018 3:00:00 PM,7/29/2018 3:30:00 PM,15,Plastic,Gardening & farming related,3,28,High,N/A,-38.67136,178.01718,-38.67157,178.01832
Waikanae Beach,2018-07-29,39,Gisborne,Waikanae Beach,100,10,10,7/29/2018 2:30:00 PM,7/29/2018 3:00:00 PM,15,7/29/2018 3:00:00 PM,7/29/2018 3:30:00 PM,15,Plastic,Food wrappers,4,3,High,N/A,-38.67136,178.01718,-38.67157,178.01832
Waikanae Beach,2018-07-29,39,Gisborne,Waikanae Beach,100,10,10,7/29/2018 2:30:00 PM,7/29/2018 3:00:00 PM,15,7/29/2018 3:00:00 PM,7/29/2018 3:30:00 PM,15,Plastic,Food containers,3,3,High,N/A,-38.67136,178.01718,-38.67157,178.01832
Waikanae Beach,2018-07-29,39,Gisborne,Waikanae Beach,100,10,10,7/29/2018 2:30:00 PM,7/29/2018 3:00:00 PM,15,7/29/2018 3:00:00 PM,7/29/2018 3:30:00 PM,15,Plastic,Clothes pegs,1,2,High,N/A,-38.67136,178.01718,-38.67157,178.01832
Waikanae Beach,2018-07-29,39,Gisborne,Waikanae Beach,100,10,10,7/29/2018 2:30:00 PM,7/29/2018 3:00:00 PM,15,7/29/2018 3:00:00 PM,7/29/2018 3:30:00 PM,15,Foamed Plastic,Polystyrene cups or food packs,2,0,High,N/A,-38.67136,178.01718,-38.67157,178.01832
Waikanae Beach,2018-07-29,39,Gisborne,Waikanae Beach,100,10,10,7/29/2018 2:30:00 PM,7/29/2018 3:00:00 PM,15,7/29/2018 3:00:00 PM,7/29/2018 3:30:00 PM,15,Other,Sanitary items,2,0,N/A,N/A,-38.67136,178.01718,-38.67157,178.01832
Wainamu,2019-03-24,83,Waikato,Wainamu Beach,100,1,10,3/24/2019 5:35:00 PM,3/24/2019 6:05:00 PM,13,3/24/2019 6:15:00 PM,3/24/2019 6:49:00 PM,13,Plastic,Resin pellets,1,0,N/A,A,-37.80386,174.84412,-37.80384,174.84531
Wainamu,2019-03-24,83,Waikato,Wainamu Beach,100,1,10,3/24/2019 5:35:00 PM,3/24/2019 6:05:00 PM,13,3/24/2019 6:15:00 PM,3/24/2019 6:49:00 PM,13,Plastic,Fishing gear,1,3,High,N/A,-37.80386,174.84412,-37.80384,174.84531
Wainamu,2019-03-24,83,Waikato,Wainamu Beach,100,1,10,3/24/2019 5:35:00 PM,3/24/2019 6:05:00 PM,13,3/24/2019 6:15:00 PM,3/24/2019 6:49:00 PM,13,Plastic,Lollipop sticks & cotton buds,2,0,Low,N/A,-37.80386,174.84412,-37.80384,174.84531
Wainamu,2019-03-24,83,Waikato,Wainamu Beach,100,1,10,3/24/2019 5:35:00 PM,3/24/2019 6:05:00 PM,13,3/24/2019 6:15:00 PM,3/24/2019 6:49:00 PM,13,Plastic,Cable ties & zip ties,1,0,Low,N/A,-37.80386,174.84412,-37.80384,174.84531
Wainamu,2019-03-24,83,Waikato,Wainamu Beach,100,1,10,3/24/2019 5:35:00 PM,3/24/2019 6:05:00 PM,13,3/24/2019 6:15:00 PM,3/24/2019 6:49:00 PM,13,Plastic,Plastic bags,1,0,Low,N/A,-37.80386,174.84412,-37.80384,174.84531
Wainamu,2019-03-24,83,Waikato,Wainamu Beach,100,1,10,3/24/2019 5:35:00 PM,3/24/2019 6:05:00 PM,13,3/24/2019 6:15:00 PM,3/24/2019 6:49:00 PM,13,Foamed Plastic,Polystyrene insulation or packaging,1,0,Low,N/A,-37.80386,174.84412,-37.80384,174.84531
Wainamu,2019-03-24,83,Waikato,Wainamu Beach,100,1,10,3/24/2019 5:35:00 PM,3/24/2019 6:05:00 PM,13,3/24/2019 6:15:00 PM,3/24/2019 6:49:00 PM,13,Plastic,Medical waste,1,5,Low,N/A,-37.80386,174.84412,-37.80384,174.84531
Wainamu,2019-03-24,83,Waikato,Wainamu Beach,100,1,10,3/24/2019 5:35:00 PM,3/24/2019 6:05:00 PM,13,3/24/2019 6:15:00 PM,3/24/2019 6:49:00 PM,13,Other,Sanitary items,1,0,N/A,N/A,-37.80386,174.84412,-37.80384,174.84531
"Wainamu,2019-03-24,83,Waikato,Wainamu Beach,100,1,10,3/24/2019 5:35:00 PM,3/24/2019 6:05:00 PM,13,3/24/2019 6:15:00 PM,3/24/2019 6:49:00 PM,13,Plastic,""Toys, balls & party poppers"",1,3,High,N/A,-37.80386,174.84412,-37.80384,174.84531"
Wainamu,2019-03-24,83,Waikato,Wainamu Beach,100,1,10,3/24/2019 5:35:00 PM,3/24/2019 6:05:00 PM,13,3/24/2019 6:15:00 PM,3/24/2019 6:49:00 PM,13,Plastic,Other (specify),3,4,Low,N/A,-37.80386,174.84412,-37.80384,174.84531
Wainamu,2019-03-24,83,Waikato,Wainamu Beach,100,1,10,3/24/2019 5:35:00 PM,3/24/2019 6:05:00 PM,13,3/24/2019 6:15:00 PM,3/24/2019 6:49:00 PM,13,Plastic,Rope,7,2,High,N/A,-37.80386,174.84412,-37.80384,174.84531
Wainamu,2019-03-24,83,Waikato,Wainamu Beach,100,1,10,3/24/2019 5:35:00 PM,3/24/2019 6:05:00 PM,13,3/24/2019 6:15:00 PM,3/24/2019 6:49:00 PM,13,Plastic,Fishing line,9,3,High,N/A,-37.80386,174.84412,-37.80384,174.84531
Wainamu,2019-03-24,83,Waikato,Wainamu Beach,100,1,10,3/24/2019 5:35:00 PM,3/24/2019 6:05:00 PM,13,3/24/2019 6:15:00 PM,3/24/2019 6:49:00 PM,13,Foamed Plastic,Unidentifiable foamed plastic fragments,6,2,High,N/A,-37.80386,174.84412,-37.80384,174.84531
Wainamu,2019-03-24,83,Waikato,Wainamu Beach,100,1,10,3/24/2019 5:35:00 PM,3/24/2019 6:05:00 PM,13,3/24/2019 6:15:00 PM,3/24/2019 6:49:00 PM,13,Plastic,Unidentifiable hard plastic fragments,59,12,Low,N/A,-37.80386,174.84412,-37.80384,174.84531
Wainamu,2019-03-24,83,Waikato,Wainamu Beach,100,1,10,3/24/2019 5:35:00 PM,3/24/2019 6:05:00 PM,13,3/24/2019 6:15:00 PM,3/24/2019 6:49:00 PM,13,Glass & ceramic,Construction material,23,314,High,N/A,-37.80386,174.84412,-37.80384,174.84531
Wainamu,2019-03-24,83,Waikato,Wainamu Beach,100,1,10,3/24/2019 5:35:00 PM,3/24/2019 6:05:00 PM,13,3/24/2019 6:15:00 PM,3/24/2019 6:49:00 PM,13,Rubber,Unidentifiable rubber fragments,1,1,Low,N/A,-37.80386,174.84412,-37.80384,174.84531
"Wainamu,2019-03-24,83,Waikato,Wainamu Beach,100,1,10,3/24/2019 5:35:00 PM,3/24/2019 6:05:00 PM,13,3/24/2019 6:15:00 PM,3/24/2019 6:49:00 PM,13,Rubber,""Balloons, tennis balls, footballs, dog toys etc"",2,1,Low,N/A,-37.80386,174.84412,-37.80384,174.84531"
Wainamu,2019-03-24,83,Waikato,Wainamu Beach,100,1,10,3/24/2019 5:35:00 PM,3/24/2019 6:05:00 PM,13,3/24/2019 6:15:00 PM,3/24/2019 6:49:00 PM,13,Metal,Unidentifiable metal fragments,2,1,Low,N/A,-37.80386,174.84412,-37.80384,174.84531
Wainamu,2019-03-24,83,Waikato,Wainamu Beach,100,1,10,3/24/2019 5:35:00 PM,3/24/2019 6:05:00 PM,13,3/24/2019 6:15:00 PM,3/24/2019 6:49:00 PM,13,Glass & ceramic,Glass or ceramic fragments,2,8,High,N/A,-37.80386,174.84412,-37.80384,174.84531
"Wainamu,2019-03-24,83,Waikato,Wainamu Beach,100,1,10,3/24/2019 5:35:00 PM,3/24/2019 6:05:00 PM,13,3/24/2019 6:15:00 PM,3/24/2019 6:49:00 PM,13,Plastic,""Cigarettes, butts & filters"",7,1,Low,N/A,-37.80386,174.84412,-37.80384,174.84531"
"Wainamu,2019-03-24,83,Waikato,Wainamu Beach,100,1,10,3/24/2019 5:35:00 PM,3/24/2019 6:05:00 PM,13,3/24/2019 6:15:00 PM,3/24/2019 6:49:00 PM,13,Cloth,""Rope, line or string (natural)"",1,0,Low,N/A,-37.80386,174.84412,-37.80384,174.84531"
Wainamu,2019-03-24,83,Waikato,Wainamu Beach,100,1,10,3/24/2019 5:35:00 PM,3/24/2019 6:05:00 PM,13,3/24/2019 6:15:00 PM,3/24/2019 6:49:00 PM,13,Metal,Fishing related,1,1,Low,N/A,-37.80386,174.84412,-37.80384,174.84531
Wainamu,2019-03-24,83,Waikato,Wainamu Beach,100,1,10,3/24/2019 5:35:00 PM,3/24/2019 6:05:00 PM,13,3/24/2019 6:15:00 PM,3/24/2019 6:49:00 PM,13,Wood,Processed timber & pallet crates,6,990,High,N/A,-37.80386,174.84412,-37.80384,174.84531
